name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;712;0;665;3161;1087;3161;1087;0
header;250;157;250;193;1870;193;1870;157
A;1047;215;1047;244;1070;244;1070;215
A;866;742;866;751;877;751;877;742
A;789;1149;789;1215;845;1215;845;1149
D;859;1151;859;1214;905;1214;905;1151
B;994;1151;994;1213;1042;1213;1042;1151
B;883;1362;883;1407;923;1407;923;1362
A;933;1365;933;1407;960;1407;960;1365
B;1053;1906;1053;1932;1075;1932;1075;1906
A;869;2224;869;2243;886;2243;886;2224
B;1022;2543;1022;2563;1037;2563;1037;2543
C;1049;2575;1049;2606;1072;2606;1072;2575
A;1021;2895;1021;2896;1023;2896;1023;2895
