name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;958;0;958;3157;1425;3157;1377;0
header;194;179;194;215;1815;215;1815;179
A;998;240;998;269;1018;269;1018;240
A;1148;260;1148;261;1148;261;1148;260
A;1080;531;1080;541;1085;541;1085;531
A;1358;548;1358;551;1361;551;1361;548
D;995;905;995;933;1016;933;1016;905
A;1244;1355;1244;1366;1249;1366;1249;1355
C;987;1569;987;1600;1009;1600;1009;1569
A;967;1638;967;1650;975;1650;975;1638
D;1238;1839;1238;1866;1270;1866;1270;1839
C;1371;1846;1371;1865;1385;1865;1385;1846
D;992;2233;992;2259;1013;2259;1013;2233
A;1222;2241;1222;2241;1222;2241;1222;2241
A;1134;2745;1134;2745;1134;2745;1134;2745
